Type	Region	CellType	GeneID	AdjCellType	AdjGene	beta
DistanceAssoGenes	1	ExcitatoryNeuron	Ltn1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Usp24	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Arhgap5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	St3gal1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Scmh1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pigk	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Hs3st5	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Sec24c	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Bag6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc2a2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Plekha3	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Dgat2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tbc1d2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ubac1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Pcolce	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tro	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tmeff2	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Usp46	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Txnl4b	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slu7	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Slc11a1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Ribc1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fance	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Tdh	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Rgs6	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Fam214a	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Paxbp1	Microglia	NA	0.5
DistanceAssoGenes	1	ExcitatoryNeuron	Xkr6	Microglia	NA	0.5
