Cell	annotation	x.loc	y.loc
Cell2060	Others	8901.0332	107.642
Cell2061	Others	8985.5524	68.9516
Cell2062	Others	8924.1011	-4.9398
Cell2063	Others	8976.7746	-35.8231
Cell2064	Others	8941.043	6.2398
Cell2065	Others	9227.4032	-168.6248
Cell2066	Others	8949.8157	38.3761
Cell2067	Others	8821.1789	-19.5692
Cell2068	Others	8879.9905	205.4446
Cell2069	Others	8945.4576	12.8153
Cell2070	Others	8868.1542	19.6941
Cell2071	Others	9218.3354	-101.8467
Cell2072	Others	8883.1805	-123.3002
Cell2073	Others	9115.1757	-6.0455
Cell2074	Others	8953.6357	165.8361
Cell2075	Others	9278.3473	-189.5921
Cell2076	Others	9263.4916	-160.8727
Cell2077	Others	8778.1649	-63.5911
Cell2078	Others	8788.986	82.3069
Cell2079	Others	8926.6518	112.76
Cell2080	Others	9059.9403	-73.6831
Cell2081	Others	8892.7494	5.1227
Cell2082	Others	8940.1548	75.3353
Cell2083	Others	8970.8596	-31.2071
Cell2084	Others	8868.4942	138.0724
Cell2085	Others	8869.7998	109.4579
Cell2086	Others	8910.0882	75.9544
Cell2087	Others	9174.254	-77.4887
Cell2088	Others	9014.0632	-69.5284
Cell2089	Others	8874.5284	134.8606
Cell2090	Others	8864.0262	33.2656
Cell2091	Others	9278.5128	-185.5591
Cell2092	Others	8836.1068	70.1866
Cell2093	Others	8929.2751	-4.9926
Cell2094	Others	8847.596	176.3235
Cell2095	Others	8821.8712	312.6451
Cell2096	Others	8951.1229	-149.9041
Cell2097	Others	8883.664	265.6463
Cell2098	Others	8705.0472	505.4221
Cell2099	Others	8873.3615	22.5952
Cell2100	Others	8897.0916	11.4566
Cell2101	Others	9143.804	-60.6261
Cell2102	Others	8812.9793	367.3904
Cell2103	Others	8955.7413	4.0638
Cell2104	Others	8972.2508	-23.665
Cell2105	Others	8928.4654	113.7031
Cell2106	Others	9006.3881	37.6976
Cell2107	Others	8860.658	270.9075
Cell2108	Others	9010.8381	68.965
Cell2109	Others	8808.1995	387.8714
Cell2110	Others	8830.3937	-10.4778
Cell2111	Others	8841.9973	222.5211
Cell2112	Others	9013.7805	51.1219
Cell2113	Others	8981.3424	56.9199
Cell2114	Others	8821.0747	263.2587
Cell2115	Others	8890.4097	82.8573
Cell2116	Others	8891.4237	-9.6545
Cell2117	Others	8791.6678	126.852
Cell2118	Others	9101.9969	13.1683
Cell2119	Others	8858.5573	51.5159
Cell2120	Others	8856.9478	222.7244
Cell2121	Others	9061.1871	11.8417
Cell2122	Others	8845.3035	13.1265
Cell2123	Others	8890.9294	97.6881
Cell2124	Others	8871.9988	236.5263
Cell2125	Others	9221.2394	-172.7158
Cell2126	Others	8925.257	-51.3191
Cell2127	Others	8807.3338	233.857
Cell2128	Others	9209.4892	-122.8285
Cell2129	Others	8899.8866	-4.5115
Cell2130	Others	8869.0171	117.2743
Cell2131	Others	8923.7941	-65.6074
Cell2132	Others	8824.4588	-7.8347
Cell2133	Others	8999.1164	-92.4194
Cell2134	Others	9215.7577	-147.2934
Cell2135	Others	9283.0604	-179.4213
Cell2136	Others	8813.3904	374.5821
Cell2137	Others	9003.2988	54.6269
Cell2138	Others	8948.1631	-30.4046
Cell2139	Others	8954.0025	-161.6355
Cell2140	Others	8975.3703	66.0223
Cell2141	Others	9103.3258	-13.2903
Cell2142	Others	9042.6747	0.5484
Cell2143	Others	8907.9746	208.923
Cell2144	Others	8886.8552	40.0135
Cell2145	Others	8867.0527	150.8159
Cell2146	Others	8951.9796	72.4594
Cell2147	Others	8857.3833	51.2546
Cell2148	Others	8850.8804	38.9418
Cell2149	Others	8870.287	9.9544
Cell2150	Others	8912.4614	197.6264
Cell2151	Others	8819.4667	305.9224
Cell2152	Others	9126.1953	-72.3762
Cell2153	Others	9013.2701	-105.1369
Cell2154	Others	8857.2983	-106.3187
Cell2155	Others	9244.8008	-174.9536
Cell2156	Others	8980.4805	48.8182
Cell2157	Others	8842.3879	-78.3562
Cell2158	Others	9179.7863	-188.0186
Cell2159	Others	9009.3768	15.1532
Cell2160	Others	9045.6795	-101.6499
Cell2161	Others	8917.3618	22.3224
Cell2162	Others	9155.9117	-121.4982
Cell2163	Others	8913.5007	82.9558
Cell2164	Others	8876.9131	56.7231
Cell2165	Others	8993.6005	10.8858
Cell2166	Others	8900.5762	-106.798
Cell2167	Others	9258.63	-157.8966
Cell2168	Others	8861.8783	13.4217
Cell2169	Others	8976.2086	-77.1581
Cell2170	Others	8887.711	22.4343
Cell2171	Others	8933.6173	-11.7172
Cell2172	Others	8907.4013	111.5028
Cell2173	Others	8928.2826	5.603
Cell2174	Others	9057.4943	9.1661
Cell2175	Others	8786.9588	351.3621
Cell2176	Others	8822.2949	144.4788
Cell2177	Others	8911.6249	-36.8766
Cell2178	Others	8833.4915	33.8655
Cell2179	Others	8971.7241	17.467
Cell2180	Others	9043.2369	-47.2902
Cell2181	Others	9122.1672	-35.7046
Cell2182	Others	8919.1473	67.7278
Cell2183	Others	8984.3585	160.7423
Cell2184	Others	8935.9416	-142.9537
Cell2185	Others	8903.0849	162.1591
Cell2186	Others	8866.8369	126.524
Cell2187	Others	8939.2408	40.981
Cell2188	Others	8863.1909	-53.6765
Cell2189	Others	8952.0588	-64.2803
Cell2190	Others	8910.3479	-27.3634
Cell2191	Others	8920.812	-50.854
Cell2192	Others	8980.6493	59.9958
Cell2193	Others	8978.3667	140.2194
Cell2194	Others	8844.3144	23.3486
Cell2195	Others	8918.4835	245.6582
Cell2196	Others	8968.5055	-7.4651
Cell2197	Others	8866.2033	-88.9823
Cell2198	Others	8927.6717	124.5382
Cell2199	Others	9169.4605	-79.41
Cell2200	Others	8980.73	14.7815
Cell2201	Others	8966.5029	140.5509
Cell2202	Others	8943.4609	-22.0106
Cell2203	Others	8850.5543	-48.1844
Cell2204	Others	8832.239	126.6028
Cell2205	Others	9069.6631	-37.9366
Cell2206	Others	9133.2085	-107.6008
Cell2207	Others	8982.1232	46.7997
Cell2208	Others	8843.2926	93.3453
Cell2209	Others	8955.0501	92.9032
Cell2210	Others	8929.6361	-42.8172
Cell2211	Tumor	9088.9619	-39.826
Cell2212	Tumor	9012.3413	-59.9856
Cell2213	Tumor	8922.701	61.2522
Cell2214	Tumor	9037.2434	-93.1087
Cell2215	Tumor	8869.4907	44.2296
Cell2216	Tumor	9056.5312	77.9515
Cell2217	Tumor	9004.2289	-123.3705
Cell2218	Tumor	8940.6007	114.5817
Cell2219	Tumor	8993.0728	115.6029
Cell2220	Tumor	8936.6956	-148.5352
Cell2221	Tumor	8937.0854	153.6215
Cell2222	Tumor	9014.8343	2.6264
Cell2223	Tumor	8977.7586	94.8307
Cell2224	Tumor	8952.0699	-126.9939
Cell2225	Tumor	8871.2443	-89.9574
Cell2226	Tumor	8946.522	198.022
Cell2227	Tumor	8846.0136	-125.4047
Cell2228	Tumor	8845.6904	-42.397
Cell2229	Tumor	8885.2467	75.2038
Cell2230	Tumor	8952.0067	-96.5921
Cell2231	Tumor	8951.1413	37.4003
Cell2232	Tumor	8895.9631	-7.545
Cell2233	Tumor	8957.8081	183.21190000000001
Cell2234	Tumor	8961.5241	-179.1508
Cell2235	Tumor	8915.6969	207.0945
Cell2236	Tumor	8921.4683	208.3599
Cell2237	Tumor	9157.9916	-120.2268
Cell2238	Tumor	8931.3921	-13.2369
Cell2239	Tumor	8927.8394	102.7355
Cell2240	Tumor	8888.3346	-37.7939
Cell2241	Tumor	8947.452	-135.5142
Cell2242	Tumor	8845.8793	-136.8216
Cell2243	Tumor	8882.988	114.2423
Cell2244	Tumor	8900.818	-24.0113
Cell2245	Tumor	9026.5853	69.2395
Cell2246	Tumor	8902.7528	-1.981
Cell2247	Tumor	8971.509	62.7265
Cell2248	Tumor	8857.5759	-53.9733
Cell2249	Tumor	8898.8115	229.4683
Cell2250	Tumor	9021.1687	35.4312
Cell2251	Tumor	8893.4522	-155.6473
Cell2252	Tumor	8848.9941	-66.5444
Cell2253	Tumor	8861.8498	114.8037
Cell2254	Tumor	8979.0469	111.3629
Cell2255	Tumor	8921.1297	-113.3415
Cell2256	Tumor	8963.5376	177.0178
Cell2257	Tumor	8821.9114	233.4326
Cell2258	Tumor	8828.89	106.766
Cell2259	Tumor	8903.3404	196.649
Cell2260	Tumor	8865.5618	90.2448
Cell2261	Tumor	9000.2295	-143.1137
Cell2262	Tumor	8933.114	-26.4994
Cell2263	Tumor	8913.9616	160.1891
Cell2264	Tumor	8934.9209	-22.6319
Cell2265	Tumor	8902.4208	59.3631
Cell2266	Tumor	8952.9513	2.2347
Cell2267	Tumor	8930.3391	211.7099
Cell2268	Tumor	9011.0106	28.4588
Cell2269	Tumor	8963.4545	97.1038
Cell2270	Tumor	8881.6766	248.7232
Cell2271	Tumor	8880.7768	116.2182
Cell2272	Tumor	8872.1212	-60.5286
Cell2273	Tumor	8849.36	-36.4148
Cell2274	Tumor	8870.111	236.5796
Cell2275	Tumor	8908.4329	-85.6148
Cell2276	Tumor	9241.7956	-146.0395
Cell2277	Tumor	8835.0848	71.6622
Cell2278	Tumor	8827.7214	149.4746
Cell2279	Tumor	8854.2757	28.5003
Cell2280	Tumor	8880.7665	71.507
Cell2281	Tumor	8870.595	48.3086
Cell2282	Tumor	9193.5979	-151.9684
Cell2283	Tumor	9155.9381	-56.3142
Cell2284	Tumor	8950.4201	126.7985
Cell2285	Tumor	8997.3492	103.203
Cell2286	Tumor	8790.3184	15.2
Cell2287	Tumor	8878.0984	-101.2833
Cell2288	Tumor	8905.9245	18.4715
Cell2289	Tumor	8838.825	-22.2508
Cell2290	Tumor	9216.8227	-115.8754
Cell2291	Tumor	8863.7236	15.6786
Cell2292	Tumor	8991.021	-34.719
Cell2293	Tumor	8873.3489	-51.8235
Cell2294	Tumor	8996.8365	111.6799
Cell2295	Tumor	9036.0607	54.4326
Cell2296	Tumor	8888.5872	56.9637
Cell2297	Tumor	8958.9982	139.64
Cell2298	Tumor	8889.1654	8.6909
Cell2299	Tumor	8842.7744	101.497
Cell2300	Tumor	9011.6607	-129.417
Cell2301	Tumor	8838.23	3.9174
Cell2302	Tumor	8946.0375	221.8789
Cell2303	Tumor	8881.3761	279.3962
Cell2304	Tumor	8924.7581	128.5979
Cell2305	Tumor	8960.7482	7.7265
Cell2306	Tumor	9031.6319	102.6625
Cell2307	Tumor	8837.26	9.4035
Cell2308	Tumor	8902.7548	92.582
Cell2309	Tumor	8983.2359	-113.7584
Cell2310	Tumor	8948.7233	124.1313
Cell2311	Tumor	8828.4493	-41.6814
Cell2312	Tumor	8883.4769	-158.5599
Cell2313	Tumor	8924.8187	109.4254
Cell2314	Tumor	8926.3095	51.0179
Cell2315	Tumor	8812.5065	353.8533
Cell2316	Tumor	8849.3903	122.1559
Cell2317	Tumor	8864.2463	162.3024
Cell2318	Tumor	9022.7918	-5.4066
Cell2319	Tumor	8901.1555	-2.709
Cell2320	Tumor	8861.0553	13.0102
Cell2321	Tumor	9111.9246	-161.7707
Cell2322	Tumor	8799.3446	378.5244
Cell2323	Tumor	8841.9449	52.7104
Cell2324	Tumor	8873.4608	77.6805
Cell2325	Tumor	8884.3122	181.6791
Cell2326	Tumor	9105.0008	31.3411
Cell2327	Tumor	8738.5522	399.21
Cell2328	Tumor	8894.2819	186.8864
Cell2329	Tumor	9007.1973	-54.6942
Cell2330	Tumor	8943.2678	134.1027
Cell2331	Tumor	8910.0043	26.7563
Cell2332	Tumor	8838.0189	-18.6774
Cell2333	Tumor	8873.9381	-84.9508
Cell2334	Tumor	9084.8282	53.1989
Cell2335	Tumor	8863.6045	-65.4462
Cell2336	Tumor	8941.4337	179.9181
Cell2337	Tumor	8871.0567	237.4124
Cell2338	Tumor	8969.0027	50.408
Cell2339	Tumor	8815.4144	118.6491
Cell2340	Tumor	8937.269	0.4852
Cell2341	Tumor	8900.7078	221.8896
Cell2342	Tumor	8900.0753	-34.915
Cell2343	Tumor	8827.5788	238.0295
Cell2344	Tumor	8941.7045	-131.4052
Cell2345	Tumor	8795.1519	382.0154
Cell2346	Tumor	9027.9843	34.0849
Cell2347	Tumor	8989.3293	-38.2935
Cell2348	Tumor	9067.5669	-49.8474
Cell2349	Tumor	8981.949	10.1831
Cell2350	Tumor	8952.8791	0.6107
Cell2351	Tumor	8833.3714	168.2032
Cell2352	Tumor	8850.2771	128.907
Cell2353	Tumor	8719.1377	475.1953
Cell2354	Tumor	8888.4241	-168.9934
Cell2355	Tumor	8880.4078	128.6629
Cell2356	Tumor	8971.6945	25.034300000000002
Cell2357	Tumor	8931.1591	1.9779
Cell2358	Tumor	8990.9946	-57.4598
Cell2359	Tumor	8986.8291	-11.9558
Cell2360	Tumor	8902.76	12.0783
Cell2361	Tumor	8913.3619	66.0568
Cell2362	Tumor	8943.8792	-41.9919
Cell2363	Tumor	8951.3049	-92.1377
Cell2364	Tumor	8982.7429	-67.3149
Cell2365	Tumor	8962.5152	91.1855
Cell2366	Tumor	8872.029	244.5702
Cell2367	Tumor	8984.6378	9.638
Cell2368	Tumor	8886.3081	202.3085
Cell2369	Tumor	8978.565	161.9504
Cell2370	Tumor	8839.2061	280.3785
Cell2371	Tumor	8933.6864	12.844
Cell2372	Tumor	8944.2171	15.7283
Cell2373	Tumor	8892.2766	188.8379
Cell2374	Tumor	8889.6533	206.4124
Cell2375	Tumor	8961.9131	-77.3087
Cell2376	Tumor	8959.4062	-44.542
Cell2377	Tumor	8892.7072	-49.7533
Cell2378	Tumor	8904.6275	107.1338
Cell2379	Tumor	8925.344	59.417
Cell2380	Tumor	8928.0425	7.3283
Cell2381	Tumor	8898.2868	26.4396
Cell2382	Tumor	9028.38	-82.6605
Cell2383	Tumor	8981.55	149.0696
Cell2384	Tumor	9064.055	-15.6366
Cell2385	Tumor	8917.4562	88.9518
Cell2386	Tumor	8873.3209	238.0978
Cell2387	Tumor	8926.2922	88.6868
Cell2388	Tumor	8878.41	147.2353
Cell2389	Tumor	9038.0212	3.5275
Cell2390	Tumor	9029.2151	-36.3126
Cell2391	Tumor	8982.8791	-109.3446
Cell2392	Tumor	8872.7964	96.2476
Cell2393	Tumor	8910.4082	38.7726
Cell2394	Tumor	9036.8298	-38.943
Cell2395	Tumor	8955.1116	-116.3495
Cell2396	Tumor	8941.6111	5.68
Cell2397	Tumor	9153.6127	-139.0242
Cell2398	Tumor	9075.553	-117.4954
Cell2399	Tumor	8874.4054	93.1089
Cell2400	Tumor	8878.7138	282.9132
Cell2401	Tumor	8844.6789	185.4788
Cell2402	Tumor	8842.4566	286.5441
Cell2403	Tumor	8855.2027	-97.7895
Cell2404	Tumor	9066.7723	-104.6902
Cell2405	Tumor	9000.9095	98.1938
Cell2406	Tumor	9081.5025	-77.9479
Cell2407	Tumor	8922.3614	-43.1822
Cell2408	Tumor	9029.0128	43.8606
Cell2409	Tumor	8996.1036	52.0762
Cell2410	Tumor	8968.6045	41.8354
Cell2411	Tumor	8912.6049	-164.4693
Cell2412	Tumor	8968.82	-41.53
Cell2413	Tumor	8868.7774	300.9115
Cell2414	Tumor	8954.419	-152.1258
Cell2415	Tumor	9096.8197	-110.6804
Cell2416	Tumor	8878.4457	-11.6887
Cell2417	Tumor	8897.5432	-127.0625
Cell2418	Tumor	8923.2433	201.2956
Cell2419	Tumor	9004.3741000000009	38.0201
Cell2420	Tumor	8907.6351	-39.4216
Cell2421	Tumor	8828.122	128.2252
Cell2422	Tumor	8879.1279	167.9199
Cell2423	Tumor	8943.6857	38.2412
Cell2424	Tumor	8790.3356	-101
Cell2425	Tumor	8859.444	287.8422
Cell2426	Tumor	8976.379	113.3119
Cell2427	Tumor	8883.905	-78.1691
Cell2428	Tumor	8873.6031	23.9276
Cell2429	Tumor	8942.2271	-63.6827
Cell2430	Tumor	8904.1817	-47.4326
Cell2431	Tumor	9007.3433	8.6271
Cell2432	Tumor	8896.5513	-38.5223
Cell2433	Tumor	8886.1682	62.8293
Cell2434	Tumor	8973.9016	72.6503
Cell2435	Tumor	8893.7192	139.4606
Cell2436	Tumor	8884.5748	57.6564
Cell2437	Tumor	8913.8889	134.2224
Cell2438	Tumor	9007.522	21.6292
Cell2439	Tumor	8979.2699	85.3241
Cell2440	Tumor	8884.8505	274.9354
Cell2441	Tumor	8977.3387	184.3261
Cell2442	Tumor	8809.6764	102.098
Cell2443	Tumor	8946.0704	-118.2249
Cell2444	Tumor	8883.2708	142.0197
Cell2445	Tumor	9205.6425	-91.1219
Cell2446	Tumor	8913.1657	-56.437
Cell2447	Tumor	8932.1177	80.0497
Cell2448	Tumor	8857.743	104.7986
Cell2449	Tumor	9036.375	16.254
Cell2450	Tumor	8921.2517	45.9512
Cell2451	Tumor	8903.9152	59.1548
Cell2452	Tumor	9017.6137	66.4132
Cell2453	Tumor	8940.8472	117.4755
Cell2454	Tumor	8868.8429	157.7057
Cell2455	Tumor	8888.4042	256.1499
Cell2456	Tumor	8888.288	-14.3356
Cell2457	Tumor	8887.1598	-6.6384
Cell2458	Tumor	9096.4264	38.7928
Cell2459	Tumor	8850.8681	182.2367
Cell2460	Tumor	8951.5694	-31.5618
Cell2461	Tumor	9001.8006	-23.179
Cell2462	Tumor	8919.9807	-89.7894
Cell2463	Tumor	8870.0583	-38.2554
Cell2464	Tumor	8947.9802	142.5274
Cell2465	Tumor	9046.0957	73.2713
Cell2466	Tumor	8844.3657	150.7683
Cell2467	Tumor	8998.1389	5.7796
Cell2468	Tumor	8993.118	-44.3107
Cell2469	Tumor	8876.7676	70.3117
Cell2470	Tumor	9110.3312	-37.1374
Cell2471	Tumor	9037.3799	-39.0501
Cell2472	Tumor	8869.8921	-152.8659
Cell2473	Tumor	8836.777	239.7073
Cell2474	Tumor	8847.8156	281.2828
Cell2475	Tumor	8881.6532	264.6529
Cell2476	Tumor	8944.0951	7.9938
Cell2477	Tumor	8861.4004	291.4643
Cell2478	Tumor	8925.2169	9.19
Cell2479	Tumor	8851.0196	212.4534
Cell2480	Tumor	9083.771	13.6543
Cell2481	Tumor	8982.8288	155.1327
Cell2482	Tumor	9006.8927	87.9682
Cell2483	Tumor	8993.2414	101.6349
Cell2484	Tumor	8802.6237	169.0415
Cell2485	Tumor	8960.0992	-73.9337
Cell2486	Tumor	8964.0223	69.5869
Cell2487	Tumor	8951.5707	111.3958
Cell2488	Tumor	8867.8109	233.3946
Cell2489	Tumor	8971.5078	32.4923
Cell2490	Tumor	8861.1006	45.2616
Cell2491	Tumor	8689.8631	507.024
Cell2492	Tumor	8859.3482	143.3903
Cell2493	Tumor	8899.9979	211.3511
Cell2494	Tumor	8889.7275	36.2167
Cell2495	Tumor	8906.161	156.0171
Cell2496	Tumor	8933.6485	179.9278
Cell2497	Tumor	9134.8705	-29.825
Cell2498	Tumor	8834.5936	111.3797
Cell2499	Tumor	8862.3287	189.0845
Cell2500	Tumor	8850.1361	28.5533
Cell2501	Tumor	8886.7104	48.4848
Cell2502	Tumor	8967.6444	-3.5453
Cell2503	Tumor	8934.6661	-54.9808
Cell2504	Tumor	8870.5424	223.3487
Cell2505	Tumor	9017.8936	48.0003
Cell2506	Tumor	8893.4958	194.4215
Cell2507	Tumor	8955.5283	175.5917
Cell2508	Tumor	8892.0249	114.301
Cell2509	Tumor	8908.6509	82.5082
Cell2510	Tumor	8983.7764	148.6231
Cell2511	Tumor	8849.29	48.3449
Cell2512	Tumor	9009.6322	62.686
Cell2513	Tumor	9212.0256	-105.5438
Cell2514	Tumor	8897.2332	40.9328
Cell2515	Tumor	8875.0955	122.8149
Cell2516	Tumor	8887.6953	33.405
Cell2517	Tumor	8907.2907	136.2821
Cell2518	Tumor	8937.9134	181.0686
Cell2519	Tumor	9046.2583	0.4187
Cell2520	Tumor	8809.6177	358.6033
Cell2521	Tumor	8854.6887	92.8104
Cell2522	Tumor	8932.9434	-172.396
Cell2523	Tumor	8935.3258	-61.0798
Cell2524	Tumor	9213.0754	-99.6397
Cell2525	Tumor	8925.0585	205.8873
Cell2526	Tumor	9098.9281	-21.9735
Cell2527	Tumor	8858.7278	-112.6004
Cell2528	Tumor	8888.1202	-56.9503
Cell2529	Tumor	8897.7528	233.9365
Cell2530	Tumor	8897.9425	206.319
Cell2531	Tumor	8868.4262	235.2178
Cell2532	Tumor	8996.3152	-32.5877
Cell2533	Tumor	8847.2163	7.1106
Cell2534	Tumor	9254.7376	-168.5447
Cell2535	Tumor	8934.4732	123.9133
Cell2536	Tumor	9196.6742	-139.7509
Cell2537	Tumor	8978.5721	37.1919
Cell2538	Tumor	9254.1111	-184.4681
Cell2539	Tumor	8926.3405	63.472
Cell2540	Tumor	8945.8531	13.2428
Cell2541	Tumor	8936.476	0.7942
Cell2542	Tumor	8942.2404	-50.5309
Cell2543	Tumor	8893.0122	250.5928
Cell2544	Tumor	9078.9802	-85.7595
Cell2545	Tumor	8825.3968	100.3779
Cell2546	Tumor	9041.5162	29.6285
Cell2547	Tumor	8952.9558	-44.8351
Cell2548	Tumor	8878.9396	118.4645
Cell2549	Tumor	8908.7766	-178.2993
Cell2550	Tumor	8884.5778	-31.6349
Cell2551	Tumor	9066.7652	-92.6849
Cell2552	Tumor	9277.7364	-180.1687
Cell2553	Tumor	9137.4103	-46.7802
Cell2554	Tumor	9097.5439	32.8514
Cell2555	Tumor	9028.7408	13.7092
Cell2556	Tumor	9000.4093	121.3616
Cell2557	Tumor	8983.045	132.5347
Cell2558	Tumor	8887.3295	18.5466
Cell2559	Tumor	8790.8027	0.1447
Cell2560	Tumor	8882.869	184.1322
Cell2561	Tumor	9006.2063	47.3496
Cell2562	Tumor	8947.5047	-143.4051
Cell2563	Tumor	9165.3869	-97.127
Cell2564	Tumor	8958.7019	179.1301
Cell2565	Tumor	9105.1557	-19.9142
Cell2566	Tumor	8800.8765	348.2393
Cell2567	Tumor	8883.214	-96.8534
Cell2568	Tumor	9144.724	-70.2263
Cell2569	Tumor	9090.1651	-129.4748
Cell2570	Tumor	9148.6921	-82.1299
Cell2571	Tumor	8740.3672	422.1398
Cell2572	Tumor	8956.8527	-28.884
Cell2573	Tumor	8895.782	-164.9382
Cell2574	Tumor	9160.2578	-45.2372
Cell2575	Tumor	8932.463	146.6948
Cell2576	Tumor	8905.9762	66.6417
Cell2577	Tumor	8982.9226	-164.2008
Cell2578	Tumor	8821.7296	-119.146
Cell2579	Tumor	8962.3244	-84.1614
Cell2580	Tumor	8970.4219	-149.1669
Cell2581	Tumor	8860.8484	149.1506
Cell2582	Tumor	8983.3466	-3.6913
Cell2583	Tumor	9265.4633	-184.8463
Cell2584	Tumor	8898.8119	192.5022
Cell2585	Tumor	9066.9041	-50.3792
Cell2586	Tumor	8904.8448	39.0765
Cell2587	Tumor	8909.9597	139.7778
Cell2588	Tumor	8976.9946	30.404
Cell2589	Tumor	9003.6219	-136.3552
Cell2590	Tumor	8934.1557	28.7311
Cell2591	Tumor	9194.4142	-80.9901
Cell2592	Tumor	8872.2193	215.5715
Cell2593	Tumor	8891.1255	217.107
Cell2594	Tumor	8983.8101	60.699
Cell2595	Tumor	8851.9568	39.1368
Cell2596	Tumor	8898.5791	162.1405
Cell2597	Tumor	9180.042	-71.7452
Cell2598	Tumor	8880.2708	115.7658
Cell2599	Tumor	8814.53	-46.4111
Cell2600	Tumor	9021.5504	15.4986
Cell2601	Tumor	8910.0748	125.6172
Cell2602	Tumor	8987.1191	75.164
Cell2603	Tumor	8980.3543	35.1632
Cell2604	Tumor	8835.0664	257.7279
Cell2605	Tumor	8887.79	15.3972
Cell2606	Tumor	9023.3202	-63.7499
Cell2607	Tumor	8797.8874	5.7756
Cell2608	Tumor	8933.283	87.6986
Cell2609	Tumor	9228.3556	-155.8381
Cell2610	Tumor	8945.7919	97.0857
Cell2611	Tumor	8987.0829	-29.0463
Cell2612	Tumor	9085.0511	-21.8281
Cell2613	Tumor	8881.8793	261.3646
Cell2614	Tumor	8926.8014	223.9353
Cell2615	Tumor	9031.743	-39.8842
Cell2616	Tumor	8896.2008	57.2095
Cell2617	Tumor	8954.3674	-26.017
Cell2618	Tumor	8962.8056	65.1229
Cell2619	Tumor	9022.467	1.1111
Cell2620	Tumor	8940.5586	109.2095
Cell2621	Tumor	9132.3074	-140.9956
Cell2622	Tumor	8885.4008	183.3822
Cell2623	Tumor	8834.4458	313.5048
Cell2624	Tumor	8953.9671	-31.4119
Cell2625	Tumor	8933.3131	-139.3956
Cell2626	Tumor	8805.3305	96.1285
Cell2627	Tumor	8846.5294	-41.0114
Cell2628	Tumor	8858.4459	234.6139
Cell2629	Tumor	9015.4171	-58.1268
Cell2630	Tumor	8903.213	81.0477
Cell2631	Tumor	8946.3444	82.663
Cell2632	Tumor	9031.5947	64.8128
Cell2633	Tumor	8919.0551	205.8648
Cell2634	Tumor	9010.1394	-42.9651
Cell2635	Tumor	8883.2649	177.8025
Cell2636	Tumor	8904.7716	67.8328
Cell2637	Tumor	8913.9918	137.7653
Cell2638	Tumor	9019.8608	71.0577
Cell2639	Tumor	8981.612	-102.43
Cell2640	Tumor	8987.6159	56.711
Cell2641	Tumor	8897.5228	157.0566
Cell2642	Tumor	8905.9715	-70.1719
Cell2643	Tumor	9050.9976	75.3196
Cell2644	Tumor	8942.1928	17.9934
Cell2645	Tumor	8899.3586	80.1804
Cell2646	Tumor	8878.778	142.6841
Cell2647	Tumor	8999.3386	-10.2127
Cell2648	Tumor	8821.5179	68.6362
Cell2649	Tumor	9102.6384	-92.0627
Cell2650	Tumor	9037.7077	108.8927
Cell2651	Tumor	8846.0167	73.5933
Cell2652	Tumor	8847.9282	-127.3116
Cell2653	Tumor	8863.8591	128.8876
Cell2654	Tumor	8861.9845	56.5471
Cell2655	Tumor	8927.2355	178.4525
Cell2656	Tumor	8935.7981	129.0856
Cell2657	Tumor	8984.6875	-9.6442
Cell2658	Tumor	8790.1841	-83.3886
Cell2659	Tumor	8865.9717	120.9262
Cell2660	Tumor	8726.2034	478.1531
Cell2661	Tumor	8821.6771	75.211
Cell2662	Tumor	8926.9083	233.1382
Cell2663	Tumor	8862.8459	224.3925
Cell2664	Tumor	8833.0421	-26.489
Cell2665	Tumor	8841.0651	149.4902
Cell2666	Tumor	8975.4616	60.4676
Cell2667	Tumor	8870.3774	183.0667
Cell2668	Tumor	8820.3571	158.7036
Cell2669	Tumor	8754.4238	400.9138
Cell2670	Tumor	8988.498	35.4746
Cell2671	Tumor	9027.9439	-47.6572
Cell2672	Tumor	8913.9696	-37.9839
Cell2673	Tumor	8866.1073	155.6003
Cell2674	Tumor	8880.5318	194.0981
Cell2675	Tumor	8932.1883	179.3364
Cell2676	Tumor	8886.4625	121.0984
Cell2677	Tumor	8814.1228	349.2521
Cell2678	Tumor	8917.6154	92.6334
Cell2679	Tumor	9136.7101	-126.2696
Cell2680	Tumor	8870.097	-38.0383
Cell2681	Tumor	8834.5863	44.5729
Cell2682	Tumor	8950.5425	-144.1347
Cell2683	Tumor	8997.1399	86.5626
Cell2684	Tumor	8867.4437	280.8555
Cell2685	Tumor	8953.1895	9.9213
Cell2686	Tumor	8991.79	-121.0702
Cell2687	Tumor	8826.2453	264.2583
Cell2688	Tumor	9253.4615	-163.5819
Cell2689	Tumor	9062.0193	31.7007
Cell2690	Tumor	8956.7371	-59.6128
Cell2691	Tumor	8945.9608	-86.8805
Cell2692	Tumor	8898.0321	-152.2221
Cell2693	Tumor	8942.1346	44.3538
Cell2694	Tumor	8840.2188	111.4326
Cell2695	Tumor	8895.3855	55.5954
Cell2696	Tumor	8878.8532	140.6854
Cell2697	Tumor	8854.9781	-80.2283
Cell2698	Tumor	8763.0218	394.0523
Cell2699	Tumor	8948.5616000000009	212.9115
Cell2700	Tumor	8871.3261	139.6246
Cell2701	Tumor	8973.1531	-35.2739
Cell2702	Tumor	9064.3048	-9.2311
Cell2703	Tumor	9063.6069	-35.5979
